ano;id_municipio;vab_agropecuaria;vab_industria;vab_servicos;vab_adm_publica;vab_total;pib;pib_per_capita;atividade_1;atividade_2;atividade_3
2019;4314472;69674.65;593997.042;54091.223;31783.035;749545.95;760753.972;174885.97;ELETRICIDADE E GÁS, ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS
2019;4322004;78507.475;3820898.459;2135919.125;284927.26;6320252.319;8350172.132;282692.54;INDÚSTRIAS DE TRANSFORMAÇÃO;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2019;5006275;311888.224;255409.73;85640.574;49376.167;702314.695;738899.379;133015.19;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;INDÚSTRIAS DE TRANSFORMAÇÃO;DEMAIS SERVIÇOS
2019;5007802;371043.954;1788290.894;47981.419;71806.519;2279122.785;2308035.598;353505.22;ELETRICIDADE E GÁS, ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO;PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2019;5102686;602326.63;277226.173;304760.851;63879.165;1248192.819;1335662.45;193827.09;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2019;5107768;309508.369;16756.294;123916.844;30042.903;480224.41;515850.162;150437.49;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;DEMAIS SERVIÇOS
2019;5200555;10669.381;587094.852;184513.235;69534.49;851811.958;943152.409;147045.9;INDÚSTRIAS EXTRATIVAS;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2019;5205471;537745.63;260815.875;374998.176;76047.179;1249606.86;1365276.462;134285.09;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS;INDÚSTRIAS DE TRANSFORMAÇÃO
2019;5206909;16371.648;376734.561;13063.649;22238.65;428408.508;430654.92;205661.38;ELETRICIDADE E GÁS, ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2019;5216452;168900.436;109286.275;81273.493;28388.739;387848.942;415147.573;132677.4;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;INDÚSTRIAS DE TRANSFORMAÇÃO;DEMAIS SERVIÇOS
2020;1502152;86816.435;19434024.293;2227430.764;383934.21;22132205.702;22503439.152;590594.94;INDÚSTRIAS EXTRATIVAS;DEMAIS SERVIÇOS;CONSTRUÇÃO
2020;1505536;195418.262;30269257.963;4783290.139;1585357.236;36833323.6;38012249.847;177979.97;INDÚSTRIAS EXTRATIVAS;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2020;1508357;96402.627;3467560.588;84044.692;146043.27;3794051.177;3833695.633;250912.73;ELETRICIDADE E GÁS, ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2020;2110302;14515.869;2092997.755;68356.259;88781.231;2264651.114;2368470.529;163095.34;ELETRICIDADE E GÁS, ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;INDÚSTRIAS EXTRATIVAS
2020;2112001;1802825.466;70224.819;270995.14;47153.722;2191199.147;2231684.768;260042.5;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS;CONSTRUÇÃO
2020;2411601;13403.276;319067.708;21589.676;24529.256;378589.916;418182.483;153913.32;ELETRICIDADE E GÁS, ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2020;2607208;150493.084;6012968.448;2730489.74;865697.533;9759648.805;12048973.221;123365.38;INDÚSTRIAS DE TRANSFORMAÇÃO;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2020;2708105;1210893.753;20263.855;86782.244;58028.263;1375968.115;1379618.931;129093.19;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2020;2911105;2852056.693;107715.552;599610.159;135797.871;3695180.274;3803537.89;147098.96;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2020;2928901;3533041.014;259913.647;721881.14;167664.353;4682500.154;4833217.259;141049.94;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2020;2929206;15880.213;7049338.714;2668916.746;457338.967;10191474.64;11892675.966;295506.92;INDÚSTRIAS DE TRANSFORMAÇÃO;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2020;3103751;48349.826;1101931.52;199879.328;63730.85;1413891.523;1462394.082;210993.23;ELETRICIDADE E GÁS, ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO;DEMAIS SERVIÇOS;INDÚSTRIAS DE TRANSFORMAÇÃO
