ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
1996;REGIÃO SUL;RS;GASOLINA C;4318447;SAO JOSE DAS MISSOES          ;265000
1996;REGIÃO NORTE;AC;GASOLINA C;1200259;EPITACIOLANDIA                ;115000
1996;REGIÃO NORTE;TO;GASOLINA C;1700200;ANANAS                        ;17100
1996;REGIÃO CENTRO-OESTE;MS;GASOLINA C;5000254;ALCINOPOLIS                   ;35100
1996;REGIÃO NORDESTE;PI;GASOLINA C;2200104;AGRICOLANDIA                  ;25000
1996;REGIÃO NORDESTE;PI;GASOLINA C;2203600;ELISEU MARTINS                ;43000
1996;REGIÃO NORDESTE;BA;GASOLINA C;2912902;IBIRATAIA                     ;173200
1996;REGIÃO NORDESTE;SE;GASOLINA C;2804700;NOSSA SENHORA DE LOURDES      ;56000
1996;REGIÃO SUDESTE;MG;GASOLINA C;3170055;UBAPORANGA                    ;550000
1996;REGIÃO SUDESTE;SP;GASOLINA C;3540251;PONTALINDA                    ;38000
1996;REGIÃO SUL;PR;GASOLINA C;4104080;CAMPO BONITO                  ;40500
1996;REGIÃO SUL;PR;GASOLINA C;4107535;ENTRE RIOS DO OESTE           ;5000
1996;REGIÃO SUL;PR;GASOLINA C;4113250;LARANJAL                      ;14000
1996;REGIÃO SUL;RS;GASOLINA C;4306325;DERRUBADAS                    ;56000
1996;REGIÃO NORTE;AM;GASOLINA C;1300105;ANORI                         ;25000
1996;REGIÃO NORTE;AM;GASOLINA C;1300873;CANAMARI                      ;100000
1996;REGIÃO NORDESTE;MA;GASOLINA C;2111705;SAO VICENTE FERRER            ;40000
1996;REGIÃO NORDESTE;MA;GASOLINA C;2111802;SITIO NOVO                    ;15000
1996;REGIÃO NORDESTE;CE;GASOLINA C;2301253;ARARENDA                      ;51000
1996;REGIÃO CENTRO-OESTE;GO;GASOLINA C;5209404;GUARANI DE GOIAS              ;244000
1996;REGIÃO SUL;RS;GASOLINA C;4319354;SAO PEDRO DA SERRA            ;111000
1996;REGIÃO NORDESTE;PI;GASOLINA C;2203103;CRISTINO CASTRO               ;8900
1996;REGIÃO SUDESTE;MG;GASOLINA C;3125955;FERVEDOURO                    ;128000
1996;REGIÃO NORDESTE;RN;GASOLINA C;2400707;ALTO DO RODRIGUES             ;60050
1996;REGIÃO NORDESTE;RN;GASOLINA C;2403404;EQUADOR                       ;24600
1996;REGIÃO NORDESTE;RN;GASOLINA C;2403803;FLORANIA                      ;25000
1996;REGIÃO NORDESTE;RN;GASOLINA C;2406306;LAGOA DE PEDRAS               ;8000
1996;REGIÃO NORDESTE;RN;GASOLINA C;2409909;PENDENCIAS                    ;96000
1996;REGIÃO NORDESTE;RN;GASOLINA C;2412802;SAO RAFAEL                    ;48600
1996;REGIÃO NORDESTE;PB;GASOLINA C;2505100;CUITE                         ;180000
1996;REGIÃO SUDESTE;MG;GASOLINA C;3106101;BELMIRO BRAGA                 ;20000
1996;REGIÃO SUDESTE;MG;GASOLINA C;3114600;CARRANCAS                     ;16150
1996;REGIÃO NORDESTE;BA;GASOLINA C;2924900;PLANALTINO                    ;15000
1996;REGIÃO NORTE;TO;GASOLINA C;1701606;ITAGUATINS                    ;30000
1996;REGIÃO NORDESTE;MA;GASOLINA C;2100606;AMARANTE DO MARANHAO          ;70000
1996;REGIÃO NORDESTE;PE;GASOLINA C;2606607;IBIMIRIM                      ;54700
1996;REGIÃO SUL;PR;GASOLINA C;4126653;SULINA                        ;7550
1996;REGIÃO SUL;SC;GASOLINA C;4204352;CORDILHEIRA ALTA              ;15000
1996;REGIÃO SUL;SC;GASOLINA C;4211456;NOVA ITABERABA                ;25000
1996;REGIÃO SUL;SC;GASOLINA C;4210700;MATOS COSTA                   ;40000
1996;REGIÃO SUDESTE;SP;GASOLINA C;3529100;MARINOPOLIS                   ;6000
1996;REGIÃO NORDESTE;BA;GASOLINA C;2912007;IBIASSUCE                     ;45000
1996;REGIÃO NORDESTE;BA;GASOLINA C;2915006;ITAETE                        ;10000
1996;REGIÃO NORDESTE;BA;GASOLINA C;2916703;ITAQUARA                      ;27500
1996;REGIÃO NORDESTE;BA;GASOLINA C;2921901;MUCUGE                        ;49550
1996;REGIÃO NORDESTE;BA;GASOLINA C;2924706;PIRIPA                        ;52500
1996;REGIÃO NORDESTE;BA;GASOLINA C;2931001;TANHACU                       ;45000
1996;REGIÃO NORDESTE;RN;GASOLINA C;2401207;ARES                          ;20000
1996;REGIÃO NORDESTE;RN;GASOLINA C;2404508;GUAMARE                       ;16000
1996;REGIÃO NORDESTE;RN;GASOLINA C;2409100;PASSA E FICA                  ;59600
1996;REGIÃO NORDESTE;RN;GASOLINA C;2410303;PRESIDENTE JUSCELINO          ;30500
1996;REGIÃO NORDESTE;RN;GASOLINA C;2412900;SAO TOME                      ;16000
1996;REGIÃO NORDESTE;PB;GASOLINA C;2502909;BREJO DOS SANTOS              ;55000
1996;REGIÃO CENTRO-OESTE;GO;GASOLINA C;5214050;MUNDO NOVO                    ;450000
1996;REGIÃO NORDESTE;PE;GASOLINA C;2602504;BREJINHO                      ;30000
1996;REGIÃO SUL;RS;GASOLINA C;4314786;PONTE PRETA                   ;14000
1996;REGIÃO SUDESTE;MG;GASOLINA C;3115453;CATUJI                        ;135000
1996;REGIÃO NORDESTE;PI;GASOLINA C;2200279;ALEGRETE DO PIAUI             ;35000
1996;REGIÃO NORDESTE;PE;GASOLINA C;2612704;SANTA MARIA DO CAMBUCA        ;55000
1996;REGIÃO SUDESTE;MG;GASOLINA C;3113000;CARAI                         ;15000
1996;REGIÃO NORDESTE;BA;GASOLINA C;2925958;RAFAEL JAMBEIRO               ;55150
1996;REGIÃO SUL;PR;GASOLINA C;4107136;DIAMANTE DO SUL               ;10000
1996;REGIÃO SUL;PR;GASOLINA C;4107551;FAROL                         ;15000
1996;REGIÃO NORDESTE;BA;GASOLINA C;2900602;AIQUARA                       ;12350
1996;REGIÃO NORDESTE;BA;GASOLINA C;2910110;DOM BASILIO                   ;12500
1996;REGIÃO NORDESTE;RN;GASOLINA C;2400103;ACARI                         ;14000
1996;REGIÃO NORDESTE;RN;GASOLINA C;2414201;TIBAU DO SUL                  ;20000
1996;REGIÃO NORDESTE;BA;GASOLINA C;2913402;IGAPORA                       ;5000
1996;REGIÃO NORDESTE;CE;GASOLINA C;2311364;QUITERIANOPOLIS               ;15000
1996;REGIÃO NORDESTE;PE;GASOLINA C;2608600;LAGOA DO OURO                 ;5100
1996;REGIÃO NORDESTE;PE;GASOLINA C;2613301;SAO JOAQUIM DO MONTE          ;25000
1996;REGIÃO NORDESTE;PE;GASOLINA C;2616505;XEXEU                         ;10000
1996;REGIÃO SUL;PR;GASOLINA C;4101154;ANGULO                        ;25000
1996;REGIÃO SUL;PR;GASOLINA C;4115902;MIRADOR                       ;3400
1996;REGIÃO SUL;PR;GASOLINA C;4118855;PEROBAL                       ;17500
1996;REGIÃO SUL;PR;GASOLINA C;4128630;DOUTOR ULYSSES                ;4100
1996;REGIÃO NORDESTE;SE;GASOLINA C;2800004;*;10000
1996;REGIÃO NORDESTE;BA;GASOLINA C;2908808;CONTENDAS DO SINCORA          ;18000
1996;REGIÃO NORDESTE;PE;GASOLINA C;2610108;PALMEIRINA                    ;121800
1996;REGIÃO SUL;SC;GASOLINA C;4209150;JOSE BOITEUX                  ;5000
1996;REGIÃO SUL;SC;GASOLINA C;4210050;MACIEIRA                      ;10000
1996;REGIÃO SUL;PR;GASOLINA C;4103378;BRASILANDIA DO SUL            ;10000
1996;REGIÃO NORDESTE;BA;GASOLINA C;2918609;JUSSIAPE                      ;7500
1996;REGIÃO NORDESTE;RN;GASOLINA C;2413000;SAO VICENTE                   ;5000
1996;REGIÃO NORDESTE;RN;GASOLINA C;2414600;UPANEMA                       ;4600
1996;REGIÃO NORDESTE;PE;GASOLINA C;2605902;GAMELEIRA                     ;66000
1996;REGIÃO NORDESTE;PE;GASOLINA C;2608405;JUREMA                        ;26900
1996;REGIÃO NORDESTE;PE;GASOLINA C;2611406;PRIMAVERA                     ;5200
1997;REGIÃO SUDESTE;SP;GASOLINA C;3501604;AMERICANA                     ;52710550
1997;REGIÃO SUDESTE;SP;GASOLINA C;3505308;BARRA BONITA                  ;6394940
1997;REGIÃO SUDESTE;SP;GASOLINA C;3509508;CAMPINAS                      ;317310683
1997;REGIÃO SUDESTE;SP;GASOLINA C;3510603;CARAPICUIBA                   ;25332720
1997;REGIÃO SUDESTE;SP;GASOLINA C;3513807;DIADEMA                       ;62408573
1997;REGIÃO SUDESTE;SP;GASOLINA C;3515001;EMBU                          ;17908400
1997;REGIÃO SUDESTE;SP;GASOLINA C;3519708;IBIUNA                        ;10704180
1997;REGIÃO SUDESTE;SP;GASOLINA C;3522202;ITAPECERICA DA SERRA          ;17311327
1997;REGIÃO SUDESTE;SP;GASOLINA C;3529401;MAUA                          ;29776651
1997;REGIÃO SUDESTE;SP;GASOLINA C;3534405;OSASCO                        ;132981310
1997;REGIÃO SUDESTE;SP;GASOLINA C;3537803;PIEDADE                       ;8749477
1997;REGIÃO SUDESTE;SP;GASOLINA C;3538702;PIRACICABA                    ;69840350
1997;REGIÃO SUDESTE;SP;GASOLINA C;3543900;RIO CLARO                     ;35483830
1997;REGIÃO SUDESTE;SP;GASOLINA C;3547507;SANTA RITA DO PASSA QUATRO    ;7567770
1997;REGIÃO SUDESTE;SP;GASOLINA C;3547604;SANTA ROSA DE VITERBO         ;3154130
1997;REGIÃO SUDESTE;SP;GASOLINA C;3547809;SANTO ANDRE                   ;160528904
1997;REGIÃO SUDESTE;SP;GASOLINA C;3548708;SAO BERNARDO DO CAMPO         ;137160058
1997;REGIÃO SUDESTE;SP;GASOLINA C;3548805;SAO CAETANO DO SUL            ;48597746
1997;REGIÃO SUDESTE;SP;GASOLINA C;3550303;SAO PAULO                     ;2618953928
1997;REGIÃO SUDESTE;SP;GASOLINA C;3550907;SAO SIMAO                     ;3507570
1997;REGIÃO SUDESTE;SP;GASOLINA C;3552802;TABOAO DA SERRA               ;24810794
1997;REGIÃO SUDESTE;SP;GASOLINA C;3553302;TAMBAU                        ;2938000
1997;REGIÃO SUDESTE;MG;GASOLINA C;3102009;ALTEROSA                      ;1424000
1997;REGIÃO SUDESTE;MG;GASOLINA C;3107108;BOA ESPERANCA                 ;4508550
1997;REGIÃO SUDESTE;MG;GASOLINA C;3107906;BOM REPOUSO                   ;1072000
1997;REGIÃO SUDESTE;MG;GASOLINA C;3108902;BRASOPOLIS                    ;1463000
1997;REGIÃO SUDESTE;MG;GASOLINA C;3110508;CAMANDUCAIA                   ;3523800
1997;REGIÃO SUDESTE;MG;GASOLINA C;3110605;CAMBUI                        ;3412460
1997;REGIÃO SUDESTE;MG;GASOLINA C;3110702;CAMBUQUIRA                    ;1309000
1997;REGIÃO SUDESTE;MG;GASOLINA C;3122409;DIVISA NOVA                   ;393300
1997;REGIÃO SUDESTE;MG;GASOLINA C;3123600;ELOI MENDES                   ;2652600
1997;REGIÃO SUDESTE;MG;GASOLINA C;3124509;ESTIVA                        ;1944000
1997;REGIÃO SUDESTE;MG;GASOLINA C;3132404;ITAJUBA                       ;11397640
1997;REGIÃO SUDESTE;MG;GASOLINA C;3138208;LAVRAS                        ;13175878
1997;REGIÃO SUDESTE;MG;GASOLINA C;3139000;MACHADO                       ;5182094
1997;REGIÃO SUDESTE;MG;GASOLINA C;3143805;MUNHOZ                        ;845000
1997;REGIÃO SUDESTE;MG;GASOLINA C;3144500;NAZARENO                      ;577000
1997;REGIÃO SUDESTE;MG;GASOLINA C;3147207;PARAGUACU                     ;2296140
