id_municipio;cresc_linear_vol_vendido;cagr_vol_vendido_3a;cagr_vol_vendido_9a;cresc_linear_frota;cagr_frota_3a;cagr_frota_9a;base_atendimento;dist_base_atendimento_km;dist_referencia_km;score_final_medio
3509304;10060.600000000319;0.17459097195229112;0.02608097490094452;169.5575757575757;0.027999396379886132;0.031182041213075218;3145604;413.9340877833963;93.09462065238024;0.22440422294000253
3509403;239094.02857142757;0.21261454279844405;0.045260053931516;594.951515151515;0.029643910715513755;0.03793433421944625;3145604;264.727661453157;93.09462065238024;0.292864229838321
3510203;2832537.864285647;0.046200385101639485;0.023024941818956757;1038.0545454545463;0.03497357060195938;0.0404095489370242;3145604;516.3673189370747;93.09462065238024;0.2125073102555265
3512100;54763.43571428561;-0.007583870063855969;-0.008851128978654033;191.02424242424232;0.06315904131108074;0.0563197395293944;3145604;406.0833831630654;93.09462065238024;0.25299150044757585
3513009;3753776.1178571307;0.0811663826320177;0.07269789423615314;5501.381818181822;0.04554514558184253;0.03760070346342248;3145604;388.0544249151535;93.09462065238024;0.262884554419905
3514106;239051.98214285463;-0.0016483175087358415;0.06878322212120125;564.0787878787881;0.0319160560968792;0.03214231825117464;3145604;411.674946194131;93.09462065238024;0.23390514114609381
3515186;138844.06785714178;-0.005058563712686204;0.016711506004813748;751.7272727272725;0.02110272268132518;0.026073680096739826;3145604;258.80456150988323;93.09462065238024;0.307002627801034
3515194;-115503.4071428601;0.015064809736852869;-0.20642043669135035;76.14545454545456;0.02549342951199196;0.030773946597197677;3145604;524.8827919216154;93.09462065238024;0.19603960333023315
3515350;5196.228571428224;0.05572290546939129;-0.03397087080693639;138.69696969696963;0.027694690804555888;0.03227674204705844;3145604;828.5139954620057;93.09462065238024;0.15319001955377906
3515707;94865.9535714269;-0.03482840216890337;-0.04747936228285554;2237.254545454547;0.02924611127540655;0.03109031018842101;3145604;353.76892855035425;93.09462065238024;0.2527370084625348
3516101;-49107.11071428562;-0.11430895835764088;-0.14524301901628245;54.981818181818184;0.03511606408933243;0.035797815172297964;3145604;650.5918474786652;93.09462065238024;0.19100597742906578
3516853;-38911.67500000178;0.0722404002590824;-0.14541420958771323;86.23636363636354;0.06355550599073823;0.04571528825083404;3145604;400.47016618460486;93.09462065238024;0.3220656678083264
3519501;11180.207142854375;-0.07868530616310121;-0.06321083139399175;171.03030303030317;0.030218418178119766;0.04426116765209365;3145604;590.6771582149188;93.09462065238024;0.1992968716348485
3519907;-111941.43928571374;0.003240043375005719;-0.14467965486935108;168.99393939393917;0.02158752936156416;0.03519873687823383;3145604;681.4720432328394;93.09462065238024;0.18429341393490548
3520103;767141.4964285732;-0.03851120060060309;0.05621244757389432;507.8727272727274;0.027841193119460428;0.03514312199141667;3145604;312.7933557781572;93.09462065238024;0.2828286625083975
3521903;20822.889285713045;0.02154449380448753;0.023632926781834485;441.2666666666663;0.030688316299679386;0.0374515263373254;3145604;444.76049705864824;93.09462065238024;0.23414829024201975
3522158;-15482.142857142535;-0.019558107993597584;-0.13893421632638048;63.39393939393939;0.054890614428852125;0.06338724536626694;3145604;601.1785258529227;93.09462065238024;0.18127993158024264
3522703;361371.87857142324;-0.03361503003402;-0.01392726694837998;844.7393939393935;0.02318583394670304;0.026244857739083916;3145604;425.1879083238353;93.09462065238024;0.23891020850045847
3523107;2213786.9500000207;0.07405777653123535;0.0764118311255122;6330.121212121214;0.05014175565088941;0.04910238717361315;3145604;346.8912304038035;93.09462065238024;0.26107048745452566
3524808;1399769.1142856996;0.004259742833596425;0.018268772485977136;1195.4000000000003;0.02097462631644409;0.025425052025432437;3145604;597.75713371359;93.09462065238024;0.20997355703575676
3525508;-578795.3392857108;0.016976446776236775;-0.22115461910060652;400.1878787878793;0.03520930674368605;0.03814648940922738;3145604;289.2605069258728;93.09462065238024;0.27651197881352035
3526100;-1789291.021428558;-0.006183441658640487;-0.22519330539172444;344.3454545454547;0.043374880875062916;0.04411461154513141;3145604;494.77181677661724;93.09462065238024;0.2110135908675429
3526704;2752058.7892856845;0.0031973743256410447;0.04182647207032808;2231.0787878787887;0.030016875551960087;0.030968637732415427;3145604;311.62578174563004;93.09462065238024;0.28471845253973355
3526902;4300947.764285774;0.019717413543854256;0.0482935197508263;6067.733333333334;0.025996123214749423;0.027128207841472962;3145604;337.01827988346685;93.09462065238024;0.2894527776948419
3527108;-269317.6785714361;0.05526547303287499;-0.0683457286043685;1204.3272727272727;0.01902371517031165;0.020197951904227462;3145604;521.8042754729822;93.09462065238024;0.23626451134075754
3527900;781.5821428571388;0.03842896775546989;-0.05024180613985907;63.45454545454544;0.03194279492714602;0.046619854626940294;3145604;603.8133033980547;93.09462065238024;0.1850763550972789
3528205;80020.9750000011;0.0853657945078643;-0.06271475833689821;76.64242424242425;0.03486554596051117;0.036679575037626755;3145604;562.7634931561425;93.09462065238024;0.1904593211098264
3528304;65340.28214285685;0.155366912663653;0.0052192573021856425;58.084848484848486;0.020038015475012605;0.025563593367455173;3145604;561.9576618971804;93.09462065238024;0.1965653895137565
3528403;524381.8892857148;0.17940019984323197;0.08234925547232641;1347.8545454545458;0.03874296364481289;0.04431750322731154;3145604;398.3962287392494;93.09462065238024;0.24748714326351567
3529203;-204263.76428571943;0.03624510373360268;-0.13384833739881807;547.4969696969692;0.03128736598794868;0.03824292451034861;3145604;675.8574612218993;93.09462065238024;0.1821780201901842
3529609;942261.0749999811;0.09953394129852966;-0.06470071032923663;101.54545454545452;0.021395346890456413;0.031932422530928095;3145604;558.5932363546623;93.09462065238024;0.2476622788000117
3529658;-24707.142857142928;-0.011956739825859208;-0.16848929589039285;43.92727272727272;0.03616212045663936;0.04292162667421939;3145604;610.4988618166094;93.09462065238024;0.18283722551203163
3529906;-460077.2607142903;0.11005388649353254;-0.0022376455869863587;398.89696969696956;0.035201094434128555;0.04414898307124826;3145604;481.136549088256;93.09462065238024;0.22271264848464004
3530300;1140979.6535714369;-0.14416612220982072;0.012630416393330401;1441.8424242424237;0.03198360307134451;0.03177691379650871;3145604;487.9802370906726;93.09462065238024;0.22951955136194022
3532207;-14573.514285717489;0.3729807473206763;-0.0055935197195080555;125.18787878787876;0.06508421626380989;0.05523380918935805;3145604;718.213095853319;93.09462065238024;0.21429541219145978
3532306;-17227.714285713977;0.12096812023678982;-0.013647533020182179;124.969696969697;0.04984858528795644;0.04401124801763934;3145604;303.91271417607265;93.09462065238024;0.26099312601291813
3534708;-425445.1035714219;0.02339342391248156;0.01838793041630349;2057.3515151515153;0.024064104302970568;0.02668703201710554;3145604;578.7642466667129;93.09462065238024;0.21325674375242198
3535804;1018488.5249999976;0.10898193248061938;0.01458700999982221;531.7030303030302;0.05125538271763164;0.05056172268138592;3145604;500.22871959272015;93.09462065238024;0.21626071719855566
3536000;340332.1607142874;-0.0019634565534731863;0.0028563145393525335;259.0969696969698;0.03923178094561175;0.03976999141888293;3145604;629.8469229992202;93.09462065238024;0.20452704485099532
