ano;id_municipio;score_logistico_norm;score_economico_norm;score_demanda_norm;score_final_norm;vol_vendido_total_m3;vol_vendido_diesel_m3;vol_vendido_etanol_m3;vol_vendido_gasolina_m3;pct_diesel;pct_combustivel_leve;frota_pesada;frota_leve;combustivel_por_veiculo;diesel_por_veiculo_pesado;combustivel_por_veiculo_leve;vab_total;vab_agropecuaria;vab_industria;vab_servicos;atividade_1;atividade_2;atividade_3;pib;pib_per_capita;pib_per_capita_relativo;populacao;contribuicao_agro;contribuicao_industria;contribuicao_servicos
2018;3557303;0.2492017691791965;0.27707573434680455;0.00262897793320452;0.3342082056490099;10412851.0;2322851.0;6252000.0;1838000.0;0.22307540941477028;0.7769245905852298;483;6210;1499.7624945988766;4809.215320910973;1302.7375201288244;308909.728;31895.889;124892.954;103056.332;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;334383.077;29860.96;0.8888824290681062;208494.89988281878;0.10325310635733685;0.40430243103253777;0.33361310007045164
2019;3109105;0.2719016946506023;0.2622348729216904;0.0015846447514644478;0.3397139187950441;3962500.0;1428000.0;924000.0;1610500.0;0.36037854889589904;0.639621451104101;328;7140;526.0188503916103;4353.658536585366;354.9719887955182;152247.948;22214.911;9132.693;73947.431;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;164557.388;14958.4;0.42541738489619296;210147.1271441922;0.14591271207149537;0.05998565576726196;0.485703958387669
2019;3109204;0.2857663650446555;0.2591753767423518;0.005919526425679035;0.3519457745199664;6013500.0;3648500.0;1113000.0;1252000.0;0.6067182173443086;0.39328178265569136;186;3378;1650.6999725500962;19615.59139784946;700.1184132622853;119876.855;14650.175;6616.448;51654.343;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;127065.043;12259.05;0.3486477826713869;210147.1271441922;0.12221020479724798;0.05519370690864388;0.4308950464207624
2019;3109253;0.30466851164987596;0.25284675974548976;0.0007334519198308053;0.35791419931649043;382000.0;111000.0;71000.0;200000.0;0.2905759162303665;0.7094240837696335;47;1198;305.6;2361.7021276595747;226.21035058430718;34911.066;4751.242;2053.23;9632.965;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;36165.891;9082.34;0.2583020464446792;210147.1271441922;0.13609558642523262;0.05881315683686084;0.27592869836744605
2019;3109303;0.14767465345191327;0.2653008447713219;0.007025509097755515;0.2462220015632657;17830900.0;12049900.0;2512000.0;3269000.0;0.6757875373649115;0.3242124626350885;609;7737;2015.9299039005089;19786.371100164204;747.1888328809616;714794.347;268146.466;60281.185;267825.108;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;774309.049;31170.61;0.8864931671715639;210147.1271441922;0.3751379220126933;0.08433360623653617;0.37468834095298187
2019;3109402;0.23675959526826545;0.25723245919453525;0.009624985182467617;0.31377652389689087;20601300.0;16317300.0;1953700.0;2330300.0;0.7920519578861528;0.20794804211384718;559;8127;2301.5640710535135;29190.161001788907;527.1317829457364;418884.348;133174.929;21986.696;141769.393;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;448006.848;15968.31;0.454139258303811;210147.1271441922;0.3179276801242524;0.052488702681246995;0.3384451906042572
2019;3109451;0.14863379062935625;0.2786954269877048;0.005303546056605124;0.25642736820073486;2761500.0;1816500.0;451000.0;494000.0;0.6577946768060836;0.34220532319391633;110;937;2474.462365591398;16513.636363636364;1008.5378868729989;292550.437;64607.22;149438.249;37390.8;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;299820.219;43145.81;1.2270682465656761;210147.1271441922;0.22084130402444077;0.5108119151433708;0.1278097561002789
2019;3109501;0.33662894500646134;0.2597344897268962;0.0015280863998379517;0.3899421513266677;3948000.0;1230000.0;1088000.0;1630000.0;0.31155015197568386;0.6884498480243161;321;5430;679.0505675954593;3831.7757009345796;500.5524861878453;184235.037;34930.872;11489.867;77320.452;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;197752.691;14049.92;0.39958018400368484;210147.1271441922;0.1895995059832186;0.06236526551678658;0.4196837542904502
2019;3109600;0.6234424886519399;0.260222806053615;0.000937292419893002;0.621579895578346;764000.0;262000.0;214000.0;288000.0;0.34293193717277487;0.6570680628272252;96;1395;495.1393389500972;2729.1666666666665;359.85663082437276;41713.232;1294.136;2275.004;18956.758;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;46799.439;12989.02;0.36940815332952376;210147.1271441922;0.031024591908869584;0.05453914479702747;0.4544543084074617
2019;3109709;0.30866902803801405;0.2797047663159773;0.0012570877169824878;0.3832682694106414;2450000.0;752000.0;562000.0;1136000.0;0.3069387755102041;0.6930612244897959;214;4613;502.04918032786884;3514.0186915887853;368.09017992629526;331494.838;21950.08;167748.237;91784.47;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;373495.542;32345.68;0.9199121963772255;210147.1271441922;0.06621545038960758;0.5060357440618728;0.27688054074615787
2019;3109808;0.14556378519882912;0.2595112087066065;0.0006019220940132237;0.2346493746376393;410000.0;70000.0;165000.0;175000.0;0.17073170731707318;0.8292682926829268;43;923;398.83268482490274;1627.906976744186;368.36403033586134;77733.194;28463.595;3491.281;20619.13;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;80881.122;30044.99;0.8544804975821123;210147.1271441922;0.36617040334146056;0.0449136439704253;0.265255149556829
2019;3109907;0.5444566193935582;0.27224073120962683;0.011422894330198309;0.5759470481326364;12926684.0;10851200.0;720484.0;1355000.0;0.8394418862563671;0.16055811374363294;282;4504;2630.5828245828247;38479.43262411348;460.80905861456483;251214.641;26054.674;79162.136;95532.902;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;274464.789;23611.91;0.6715234921251115;210147.1271441922;0.10371479104993725;0.3151175253356352;0.38028397397427166
2019;3110004;0.6234281020239155;0.27021844251158594;0.0031689677361044885;0.6314468828248276;16577070.0;6353000.0;4465070.0;5759000.0;0.38324022278967274;0.6167597772103273;987;19356;800.3606604866744;6436.676798378926;528.2119239512296;739518.427;18775.616;146960.683;385384.285;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias extrativas;799825.587;17885.99;0.5086781401807319;210147.1271441922;0.025388976548112438;0.1987248425927323;0.5211287115094428
2019;3110103;0.2710772389644691;0.25611373505151624;0.005371101743019064;0.3371616096781644;3288936.0;1543750.0;744186.0;1001000.0;0.4693767224415434;0.5306232775584566;85;1869;1667.8174442190668;18161.764705882353;933.7538790797217;57476.601;7181.093;2895.303;20697.96;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;60844.205;11070.63;0.31484907902939757;210147.1271441922;0.1249394166506123;0.05037359463897317;0.3601110650227907
2019;3110202;0.34984027617166863;0.26643048575676254;0.00037641167808656265;0.4050950963860194;356000.0;126000.0;11000.0;219000.0;0.3539325842696629;0.6460674157303371;116;1647;198.88268156424581;1086.2068965517242;139.64784456587736;66118.055;6662.476;18803.387;20255.036;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;72087.497;18080.64;0.5142139925426183;210147.1271441922;0.1007663640438304;0.2843911092061011;0.30634651911645017
2019;3110301;0.30651293932318313;0.2651921693752763;0.002804576605966181;0.37105165022551506;9280001.0;2960000.0;3222001.0;3098000.0;0.31896548287009885;0.6810345171299012;462;6930;1232.567538849781;6406.926406926407;911.9770562770562;239687.37;38578.713;34070.499;106166.836;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;258470.001;17850.14;0.5076585650090203;210147.1271441922;0.16095430059581364;0.1421455748794774;0.4429387998207832
2019;3110400;0.725596924059287;0.2545034724043547;0.0010075278870557772;0.6995478615016021;775000.0;305000.0;105000.0;365000.0;0.3935483870967742;0.6064516129032258;101;1452;494.26020408163265;3019.80198019802;323.6914600550964;37024.945;7402.288;1791.781;10821.125;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;38535.625;13283.57;0.3777851649565142;210147.1271441922;0.1999270491826524;0.04839388687815741;0.29226579539821057
2019;3110509;0.25928544295878375;0.2800171177706452;0.002950145536340624;0.344990801004265;13653558.0;4864058.0;4208500.0;4581000.0;0.35624838595185226;0.6437516140481477;796;12876;979.241052858065;6110.625628140703;682.6265921093508;650096.026;19648.637;215805.615;314064.369;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;727154.079;33401.66;0.9499443020905828;210147.1271441922;0.030224207215812145;0.33195959730416813;0.4831045821529142
2019;3110608;0.27314315129465666;0.28995683880944156;0.0031455980523858573;0.36437497447531003;17476400.0;6090500.0;5342000.0;6043900.0;0.34849854661143026;0.6515014533885697;1040;17995;904.7628908676745;5856.25;632.7257571547652;1270170.549;19914.475;546314.269;570695.782;Indústrias de transformação;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;1562749.999;52883.15;1.5039985144181935;210147.1271441922;0.015678583490759238;0.43011095591069315;0.4493064198735409
2019;3110707;0.4044274684889522;0.25926811753002765;0.002394278427076385;0.4450405143843374;5517000.0;1873000.0;1596000.0;2048000.0;0.3394961029545043;0.6605038970454957;286;5888;885.6959383528656;6548.9510489510485;618.8858695652174;265494.144;108762.465;11809.306;92322.868;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;276889.321;21608.34;0.6145418958409858;210147.1271441922;0.40966050460231623;0.0444804763754036;0.3477397527833985
2019;3110806;0.22414091845751877;0.25729527940760616;0.01631669394043923;0.30903879962089753;4031964.0;1933897.0;1126067.0;972000.0;0.4796414352905929;0.5203585647094071;33;894;4244.172631578947;58602.93939393939;2346.831096196868;42176.738;3388.067;1980.29;16430.65;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;44374.335;11925.38;0.3391581969658093;210147.1271441922;0.08033022847807719;0.04695218487498962;0.3895666374198973
2019;3110905;0.3999232728340803;0.26689752908512165;0.007351459820572167;0.45157039236718877;17844300.0;11155000.0;3168300.0;3521000.0;0.6251295932034319;0.3748704067965681;527;8219;2001.379542395693;21166.98292220114;813.8824674534615;304725.969;42342.295;23469.641;166757.751;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;334184.152;20053.05;0.5703093974083192;210147.1271441922;0.13895203988997734;0.07701884114773297;0.5472383976568798
2019;3111002;0.33568015816956587;0.26258469229488124;0.00200555530176367;0.3918640843651419;10131900.0;3248000.0;2965900.0;3918000.0;0.32057165980714375;0.6794283401928563;844;13718;686.6757031514741;3848.341232227488;501.8151334013705;302770.876;49339.103;23616.602;142277.696;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;323745.572;15376.18;0.4372990617507985;210147.1271441922;0.16295855021405692;0.07800156445694599;0.4699186985210559
2019;3111101;0.15616109567139136;0.2676955234350801;0.011003248963304735;0.25822667593496046;22406190.0;15249000.0;4418090.0;2739100.0;0.6805708601060689;0.3194291398939311;446;8508;2389.4838434467315;34190.58295964126;841.2306064880113;438012.806;93159.244;56989.6;203560.339;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;474901.243;24051.72;0.6840317028997395;210147.1271441922;0.2126861195012641;0.13010943794186694;0.4647360447265097
2019;3111150;0.1925029022348138;0.2523383283845282;0.0022933884991885875;0.2681436131635404;637000.0;238000.0;97000.0;302000.0;0.37362637362637363;0.6263736263736264;31;681;883.495145631068;7677.419354838709;585.9030837004406;33698.619;2466.091;1296.441;9605.917;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;34818.463;9121.94;0.2594282717389546;210147.1271441922;0.07318077337234502;0.0384716358851382;0.2850537287596266
2019;3111200;0.6474038489289192;0.2703637465486275;0.0027801397595313693;0.650620466428149;22361700.0;6163000.0;6571700.0;9627000.0;0.27560516418698044;0.7243948358130196;1934;29268;695.369736923938;3186.659772492244;553.4611179445128;947065.944;39455.34;147996.98;531495.417;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;1042910.147;19302.78;0.5489716940867028;210147.1271441922;0.041660604786777126;0.1562689281961975;0.5612021215282977
2019;3111309;0.450659818949434;0.25991984817813407;0.0013768656257062669;0.4820968154596194;3059184.0;996250.0;870584.0;1192350.0;0.32565873775490456;0.6743412622450954;275;4694;605.7790099009901;3622.7272727272725;439.4831700042608;146990.105;22948.089;6859.927;66180.788;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;156703.867;13445.21;0.38238221183951104;210147.1271441922;0.1561199578706335;0.046669311515901014;0.45023974913141257
2019;3111408;0.1872483505375187;0.27992932075737204;0.009241095622796132;0.29180267185753794;14495339.0;12180000.0;1396339.0;919000.0;0.8402701033759886;0.15972989662401135;455;3107;3750.4111254851227;26769.23076923077;745.2008368200837;446823.157;155846.27;115355.935;129679.047;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Indústrias de transformação;487434.934;59800.63;1.7007318717071895;210147.1271441922;0.34878736152880274;0.2581691060385216;0.29022454402469566
2019;3111507;0.3416183728798942;0.26167390689238357;0.003771372379763589;0.3973524399105193;10078500.0;6071000.0;1718000.0;2289500.0;0.6023713846306494;0.3976286153693506;611;6624;1360.6723369785338;9936.170212765957;604.9969806763285;273129.41;70296.715;14030.948;119547.692;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;292786.226;18937.08;0.5385711741342656;210147.1271441922;0.2573751211925512;0.051371062530395396;0.4376961528968997
2019;3111606;0.4507155249732243;0.2639738113781206;0.001962459545956488;0.48589018199601897;8825646.0;2851000.0;2521646.0;3453000.0;0.3230358434951957;0.6769641565048043;714;11158;733.6364089775561;3992.997198879552;535.4585051084424;429832.481;61618.447;30956.839;218694.541;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;466174.951;16201.26;0.46076436391748415;210147.1271441922;0.14335456189035653;0.07202070659708938;0.5087901698150168
2019;3111705;0.33650406379600356;0.2522476379703158;0.001351446891225924;0.383649819967193;1436000.0;351000.0;283000.0;802000.0;0.24442896935933148;0.7555710306406686;85;2487;553.7986887774779;4129.411764705882;436.26859670285484;57525.429;19297.187;2413.392;13576.621;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;59884.883;13124.02;0.37324755774182633;210147.1271441922;0.3354548994323885;0.04195348112918897;0.23601077360066275
2019;3111804;0.1548962995979913;0.2726039236580539;0.003246280746223826;0.25490343352509476;6554063.0;4454113.0;1053950.0;1046000.0;0.6795956950673193;0.3204043049326807;492;4434;1261.852714670774;9053.075203252032;473.6017140279657;388153.125;103428.681;104218.501;125312.911;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;429392.281;35340.93;1.005097204273145;210147.1271441922;0.26646360505277394;0.26849842056533746;0.32284400904926375
2019;3111903;0.6444985172373769;0.25802664042267875;0.0015419550379532642;0.6373055487928578;1840700.0;671000.0;269700.0;900000.0;0.36453523116205794;0.6354647688379421;148;2452;690.9534534534534;4533.783783783784;477.0391517128874;61407.057;6585.024;3579.908;24613.901;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;64929.168;11588.29;0.3295713463484533;210147.1271441922;0.10723562277215141;0.058297990082801066;0.40083179690568793
2019;3112000;0.6635557610872077;0.26309526211143386;0.0020575123406011628;0.657213687260905;6389550.0;2844550.0;1393000.0;2152000.0;0.44518784577943676;0.5548121542205633;558;7457;766.2249670224247;5097.759856630824;475.392248893657;237315.728;43024.025;22147.265;106429.845;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;254235.115;17078.81;0.4857219145990848;210147.1271441922;0.18129445259523633;0.09332405056608806;0.4484736258188501
2019;3112059;0.28761594485776354;0.25541732091308766;0.00044939219382651165;0.3459844956009057;473000.0;61000.0;117000.0;295000.0;0.12896405919661733;0.8710359408033826;54;1425;316.38795986622074;1129.6296296296296;289.12280701754383;46716.536;5604.94;4978.597;12867.795;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;48878.159;10801.8;0.3072035450430325;210147.1271441922;0.11997764560283322;0.10657033732124316;0.27544411683263503
2019;3112109;0.27339950767594995;0.25583049087913873;0.0008568446703833066;0.33516183586901077;900000.0;282500.0;135000.0;482500.0;0.3138888888888889;0.6861111111111111;106;2601;330.03300330033005;2665.0943396226417;237.4086889657824;58723.194;9268.172;2580.42;20914.04;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;61963.09;11394.46;0.32405881481336735;210147.1271441922;0.1578281317599993;0.043942092114403725;0.3561461592160672
2019;3112208;0.4333251446883121;0.2574342286890233;0.0011403959954719304;0.46589268531779005;869000.0;244500.0;124500.0;500000.0;0.2813578826237054;0.7186421173762946;65;2209;379.4759825327511;3761.5384615384614;282.70710728836576;49211.849;4795.936;2155.625;19945.608;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;51995.806;11174.68;0.3178082644301389;210147.1271441922;0.09745490359445749;0.04380296704559912;0.40530092661220674
2019;3112307;0.23137061084334856;0.2661414142866923;0.004379064324488255;0.3123821054167741;23131623.0;11406914.0;3084209.0;8640500.0;0.4931307241173695;0.5068692758826304;1277;20381;1046.679773755656;8932.587314017228;575.2764339335656;659795.979;104073.293;71839.308;328533.936;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;718948.781;19027.86;0.5411529603012939;210147.1271441922;0.15773556722448592;0.10888109398435725;0.4979326131964802
2019;3112406;0.2863601247520009;0.26010515446131527;0.0008954088457745895;0.3491176085140788;2514500.0;520500.0;1357500.0;636500.0;0.2069994034599324;0.7930005965400676;346;2851;756.2406015037594;1504.3352601156068;699.4037179936864;114992.402;30682.673;6923.653;45107.623;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;123965.962;17914.16;0.5094792959014323;210147.1271441922;0.26682348108529813;0.06020965628668232;0.3922661168517899
2019;3112505;0.6633455247154919;0.26134682340753057;0.0025039867092940043;0.6559919598769411;2410000.0;1487500.0;263000.0;659500.0;0.6172199170124482;0.38278008298755184;174;3809;591.2659470068695;8548.850574712644;242.1895510632712;95568.869;2018.582;11271.915;41940.621;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;101229.665;10378.27;0.29515833800049557;210147.1271441922;0.021121752523826563;0.11794546820471424;0.438852331714839
2019;3112604;0.14602151192689583;0.263337024547969;0.003929213689271057;0.24079827039679133;10793500.0;6505000.0;2522500.0;1766000.0;0.6026775374067725;0.3973224625932274;624;6940;1330.3956612843585;10424.679487179486;617.9394812680115;349964.356;104499.45;20380.178;151815.037;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;373816.084;23113.59;0.6573512550381589;210147.1271441922;0.29860026659400707;0.058235010653484943;0.43380142690874496
2019;3112653;0.2603537139621466;0.2531990900679026;0.00025096110716440193;0.32200651706474803;409271.0;46776.0;107495.0;255000.0;0.11429101988657882;0.8857089801134211;85;1964;197.14402697495183;550.3058823529411;184.56975560081466;48266.044;3844.693;1847.322;14994.071;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;49715.056;9092.0;0.25857677716040395;210147.1271441922;0.07965626932259043;0.038273739608740254;0.31065464988180924
2019;3112703;0.18574118072783566;0.27333925568483475;0.002226115001504305;0.27959330875617305;2541000.0;1262000.0;451000.0;828000.0;0.4966548602912239;0.503345139708776;177;3325;707.208460896187;7129.943502824859;384.6616541353383;309422.713;17226.938;120827.922;103420.561;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;342131.832;22458.44;0.6387187676254182;210147.1271441922;0.05567444559249275;0.39049467580616815;0.3342371346863603
2019;3112802;0.42241449844299134;0.27472373234553354;0.0049243272625342175;0.47410333961043033;11756067.0;3962000.0;2132000.0;5662067.0;0.33701747361596357;0.6629825263840364;292;6284;1695.9127236006925;13568.493150684932;1240.303469127944;251123.716;23947.8;33817.183;145396.69;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;276990.966;32088.85;0.9126079427830651;210147.1271441922;0.0953625582698848;0.13466343815969975;0.5789843042940636
2019;3112901;0.31430196158100643;0.25229030157781396;0.0005496036718456324;0.3650990901266884;1539000.0;294000.0;338500.0;906500.0;0.19103313840155944;0.8089668615984406;235;4930;294.54545454545456;1251.063829787234;252.53549695740364;73788.563;10866.521;3275.026;21117.931;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;76346.775;8211.1;0.23352395236931292;210147.1271441922;0.14726565416377604;0.0443839243759226;0.2861951790550522
2019;3113008;0.18643558143595307;0.2537074887221227;0.0005769645990755396;0.2629611837841939;1166001.0;341000.0;145000.0;680001.0;0.2924525793717158;0.7075474206282842;237;3411;317.79803761242846;1438.818565400844;241.86484901788333;166777.373;13740.65;19396.934;41778.129;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;174015.838;7347.09;0.2089514797302499;210147.1271441922;0.08238917397985397;0.11630435023101127;0.2505023807995825
2019;3113107;0.4554332941533681;0.25222150773282714;0.0007161557616972667;0.47919998088373283;292000.0;147000.0;10000.0;135000.0;0.5034246575342466;0.4965753424657534;62;981;277.83063748810656;2370.967741935484;147.80835881753313;32182.128;4130.475;1061.799;8839.695;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;33116.187;10404.08;0.2958923752440624;210147.1271441922;0.12834685760991318;0.03299343660555946;0.27467714378614116
2019;3113206;0.4592135555828236;0.2668751526240926;0.0026765662189539856;0.4956768249764285;12727000.0;5940000.0;2757000.0;4030000.0;0.46672428694900603;0.533275713050994;1099;12380;905.5140519388118;5404.9135577798;548.2229402261712;471439.476;76876.791;88379.485;192220.913;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;527574.883;20688.4;0.5883787721739223;210147.1271441922;0.16306820899317306;0.18746729855944436;0.4077318993965622
2019;3113305;0.27803061716538524;0.2687864145979527;0.0021871458579380285;0.3504454059381798;11348600.0;2618000.0;3887100.0;4843500.0;0.23068924801297078;0.7693107519870293;637;14362;744.2681007345226;4109.89010989011;607.8958362345078;527320.766;13300.483;51881.336;320928.772;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;561806.451;17024.44;0.4841756300220707;210147.1271441922;0.02522275597240561;0.09838667343512128;0.6086025673413363
2019;3113404;0.2996824361099106;0.27126230492644104;0.004824845901603672;0.37206954177901963;39766992.0;13180550.0;11957842.0;14628600.0;0.33144448038715124;0.6685555196128488;2279;40828;910.291443483038;5783.479596314173;651.1815910649555;1653268.396;49117.307;203587.946;1024482.385;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;1840854.372;19995.81;0.568681489937503;210147.1271441922;0.029709215466065197;0.1231427071929584;0.6196709424063774
2019;3113503;0.2375194743772039;0.256138364887567;0.004059670715846798;0.30901021416644453;6187524.0;3954240.0;858261.0;1375023.0;0.6390666121052622;0.3609333878947379;315;4472;1263.275622703144;12553.142857142857;499.39266547406083;156803.879;62438.887;7221.512;46897.463;Produção florestal, pesca e aquicultura;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;163746.788;17410.61;0.4951583174435439;210147.1271441922;0.3981973366870599;0.046054421906233586;0.29908356412534925
2019;3113602;0.3480808188554051;0.2699793995933286;0.02184790699040328;0.423887933673299;16221900.0;13048700.0;1655200.0;1518000.0;0.8043878953760041;0.19561210462399595;177;2304;6376.5330188679245;73721.46892655367;1377.2569444444443;133635.283;10290.745;6566.012;86507.239;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;150189.545;22227.25;0.6321437164692685;210147.1271441922;0.07700619753242863;0.04913382044470995;0.6473383155854132
2019;3113701;0.17453723606465193;0.263899529068089;0.0025564986989020638;0.2631819292453438;5105890.0;2156654.0;985236.0;1964000.0;0.422385519468692;0.5776144805313079;292;5440;869.2356145726932;7385.801369863014;542.1389705882353;337340.418;70547.576;43737.603;136376.053;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;364801.013;19366.19;0.5507750765591777;210147.1271441922;0.20912873831798004;0.12965420289483368;0.4042683465222955
2019;3113800;0.3858523546001764;0.2533146190885632;0.00011661669289229643;0.4233833633616303;369902.0;144000.0;47902.0;178000.0;0.3892922990413677;0.6107077009586322;1406;1030;145.05960784313726;102.41820768136557;219.3223300970874;32402.221;4629.954;916.334;9347.114;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;33282.699;12645.4;0.35963558929874306;210147.1271441922;0.14289001979216176;0.028279975005417065;0.2884713983032212
2019;3113909;0.49689870833048594;0.26118386910414687;0.003915483515450222;0.5225260422503591;7043199.0;4250000.0;1040199.0;1753000.0;0.6034189861737543;0.3965810138262457;381;4076;1540.507217847769;11154.855643044619;685.2794406280667;182007.335;37439.93;11939.211;79512.637;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;195351.091;16051.86;0.45651542303453607;210147.1271441922;0.2057056107106892;0.0655974167194965;0.4368650142589034
2019;3114006;0.8508728285085576;0.2664091984104729;0.0010102157633279953;0.8103809259146403;2344100.0;724000.0;460100.0;1160000.0;0.30886054349217185;0.6911394565078282;272;5101;427.2876412686839;2661.764705882353;317.60439129582437;167338.827;12039.463;35558.056;68848.742;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;186095.094;16216.02;0.46118413879989595;210147.1271441922;0.07194662001544926;0.2124913663940049;0.4114331577094179
2019;3114105;0.36609554396888855;0.26298822219687235;0.0008688881645656886;0.415844774046283;2862000.0;399000.0;883000.0;1580000.0;0.13941299790356393;0.860587002096436;261;4247;627.493970620478;1528.7356321839081;579.9387803155169;195800.613;19927.689;9306.078;102903.27;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;218015.149;14672.26;0.4172795539440726;210147.1271441922;0.10177541681138658;0.04752833945417729;0.5255513168388293
