ANO;UF;ID_MUNICIPIO;COMBUSTIVEL;VOLUME_VENDAS_M3
2017;31;3138658;DIESEL;728527.0
2017;31;3138658;ETANOL;44000.0
2017;31;3138658;GASOLINA;1241902.0
2017;31;3138674;DIESEL;372000.0
2017;31;3138674;ETANOL;75000.0
2017;31;3138674;GASOLINA;768500.0
2017;31;3138682;DIESEL;250729.0
2017;31;3138682;ETANOL;131000.0
2017;31;3138682;GASOLINA;551289.0
2017;31;3138708;DIESEL;318000.0
2017;31;3138708;ETANOL;1613572.0
2017;31;3138708;GASOLINA;702000.0
2017;31;3138807;DIESEL;38394800.0
2017;31;3138807;ETANOL;155728.0
2017;31;3138807;GASOLINA;5482767.0
2017;31;3138906;DIESEL;275667.0
2017;31;3138906;ETANOL;3407069.0
2017;31;3138906;GASOLINA;733355.0
2017;31;3139003;DIESEL;7372890.0
2017;31;3139003;ETANOL;159000.0
2017;31;3139003;GASOLINA;8540391.0
2017;31;3139102;DIESEL;827000.0
2017;31;3139102;ETANOL;368654.0
2017;31;3139102;GASOLINA;1211000.0
2017;31;3139201;DIESEL;1310243.0
2017;31;3139201;ETANOL;59000.0
2017;31;3139201;GASOLINA;2688128.0
2017;31;3139250;DIESEL;290655.0
2017;31;3139250;ETANOL;550792.0
2017;31;3139250;GASOLINA;781517.0
2017;31;3139300;DIESEL;1709035.0
2017;31;3139300;ETANOL;6838018.0
2017;31;3139300;GASOLINA;2310120.0
2017;31;3139409;DIESEL;23582160.0
2017;31;3139409;ETANOL;495532.0
2017;31;3139409;GASOLINA;25235583.0
2017;31;3139508;DIESEL;1468974.0
2017;31;3139508;ETANOL;1107334.0
2017;31;3139508;GASOLINA;3501695.0
2017;31;3139607;DIESEL;1818006.0
2017;31;3139607;ETANOL;505948.0
2017;31;3139607;GASOLINA;4179922.0
2017;31;3139706;DIESEL;2384012.0
2017;31;3139706;ETANOL;379320.0
2017;31;3139706;GASOLINA;1302614.0
2017;31;3139805;DIESEL;674940.0
2017;31;3139805;ETANOL;416000.0
2017;31;3139805;GASOLINA;1565000.0
2017;31;3139904;DIESEL;1552050.0
2017;31;3139904;ETANOL;2006000.0
2017;31;3139904;GASOLINA;1828050.0
2017;31;3140001;DIESEL;41909565.0
2017;31;3140001;ETANOL;92864.0
2017;31;3140001;GASOLINA;10457000.0
2017;31;3140100;DIESEL;319878.0
2017;31;3140100;ETANOL;305000.0
2017;31;3140100;GASOLINA;445209.0
2017;31;3140159;DIESEL;850000.0
2017;31;3140159;ETANOL;502500.0
2017;31;3140159;GASOLINA;1150000.0
2017;31;3140209;DIESEL;527000.0
2017;31;3140209;ETANOL;102500.0
2017;31;3140209;GASOLINA;1585500.0
2017;31;3140308;DIESEL;384500.0
2017;31;3140308;ETANOL;32000.0
2017;31;3140308;GASOLINA;538000.0
2017;31;3140407;DIESEL;79000.0
2017;31;3140407;ETANOL;675611.0
2017;31;3140407;GASOLINA;288000.0
2017;31;3140506;DIESEL;12295953.0
2017;31;3140506;ETANOL;1558200.0
2017;31;3140506;GASOLINA;3466020.0
2017;31;3140530;DIESEL;1585000.0
2017;31;3140530;ETANOL;65000.0
2017;31;3140530;GASOLINA;3841000.0
2017;31;3140555;DIESEL;666000.0
2017;31;3140555;ETANOL;25000.0
2017;31;3140555;GASOLINA;520000.0
2017;31;3140605;DIESEL;167000.0
2017;31;3140605;ETANOL;1138010.0
2017;31;3140605;GASOLINA;412000.0
2017;31;3140704;DIESEL;2348907.0
2017;31;3140704;ETANOL;345381.0
2017;31;3140704;GASOLINA;5457368.0
2017;31;3140803;DIESEL;9898573.0
2017;31;3140803;ETANOL;692985.0
2017;31;3140803;GASOLINA;2060231.0
2017;31;3140852;DIESEL;428800.0
2017;31;3140852;ETANOL;232200.0
2017;31;3140852;GASOLINA;759000.0
2017;31;3140902;DIESEL;5367500.0
2017;31;3140902;ETANOL;959000.0
2017;31;3140902;GASOLINA;3612500.0
2017;31;3141009;DIESEL;3896652.0
2017;31;3141009;ETANOL;637000.0
2017;31;3141009;GASOLINA;2464699.0
2017;31;3141108;DIESEL;10359806.0
2017;31;3141108;ETANOL;1463378.0
2017;31;3141108;GASOLINA;6109793.0
2017;31;3141207;DIESEL;715000.0
2017;31;3141207;ETANOL;100000.0
2017;31;3141207;GASOLINA;653000.0
2017;31;3141306;DIESEL;542000.0
2017;31;3141306;ETANOL;99000.0
2017;31;3141306;GASOLINA;583000.0
2017;31;3141405;DIESEL;4845715.0
2017;31;3141405;ETANOL;419868.0
2017;31;3141405;GASOLINA;3023750.0
2017;31;3141504;DIESEL;299000.0
2017;31;3141504;ETANOL;89000.0
2017;31;3141504;GASOLINA;579000.0
2017;31;3141603;DIESEL;394000.0
2017;31;3141603;ETANOL;178000.0
2017;31;3141603;GASOLINA;1282000.0
2017;31;3141702;DIESEL;185000.0
2017;31;3141702;ETANOL;60000.0
2017;31;3141702;GASOLINA;545000.0
2017;31;3141801;DIESEL;1965178.0
2017;31;3141801;ETANOL;200805.0
2017;31;3141801;GASOLINA;2557295.0
2017;31;3141900;DIESEL;568500.0
2017;31;3141900;ETANOL;127500.0
2017;31;3141900;GASOLINA;595500.0
2017;31;3142007;DIESEL;2001279.0
2017;31;3142007;ETANOL;919867.0
2017;31;3142007;GASOLINA;1897290.0
2017;31;3142106;DIESEL;10748015.0
2017;31;3142106;ETANOL;872507.0
2017;31;3142106;GASOLINA;3103156.0
2017;31;3142205;DIESEL;2774000.0
2017;31;3142205;ETANOL;422963.0
2017;31;3142205;GASOLINA;1897500.0
2017;31;3142254;DIESEL;192868.0
2017;31;3142254;ETANOL;58992.0
2017;31;3142254;GASOLINA;461537.0
2017;31;3142304;DIESEL;535000.0
2017;31;3142304;ETANOL;135000.0
2017;31;3142304;GASOLINA;870000.0
2017;31;3142403;DIESEL;9829646.0
2017;31;3142403;ETANOL;1353967.0
2017;31;3142403;GASOLINA;3196328.0
2017;31;3142502;DIESEL;100000.0
2017;31;3142601;DIESEL;745000.0
2017;31;3142601;ETANOL;301000.0
2017;31;3142601;GASOLINA;1233000.0
2017;31;3142700;DIESEL;1662315.0
2017;31;3142700;ETANOL;365880.0
2017;31;3142700;GASOLINA;1755001.0
2017;31;3142809;DIESEL;14582275.0
2017;31;3142809;ETANOL;4033385.0
2017;31;3142809;GASOLINA;7317874.0
2017;31;3142908;DIESEL;3539870.0
2017;31;3142908;ETANOL;574992.0
2017;31;3142908;GASOLINA;2967517.0
2017;31;3143005;DIESEL;7500900.0
2017;31;3143005;ETANOL;1218000.0
2017;31;3143005;GASOLINA;2570000.0
2017;31;3143104;DIESEL;50434401.0
2017;31;3143104;ETANOL;6132312.0
2017;31;3143104;GASOLINA;13983261.0
2017;31;3143153;DIESEL;114000.0
2017;31;3143153;ETANOL;37000.0
2017;31;3143153;GASOLINA;293000.0
2017;31;3143203;DIESEL;3212964.0
2017;31;3143203;ETANOL;1590280.0
2017;31;3143203;GASOLINA;3146000.0
2017;31;3143302;DIESEL;210466492.0
2017;31;3143302;ETANOL;1172002.0
2017;31;3143302;GASOLINA;86682770.0
2017;31;3143401;DIESEL;2248933.0
2017;31;3143401;ETANOL;35192514.0
2017;31;3143401;GASOLINA;3202000.0
2017;31;3143450;DIESEL;136456.0
2017;31;3143450;ETANOL;85500.0
2017;31;3143450;GASOLINA;448500.0
2017;31;3143500;DIESEL;1558391.0
2017;31;3143500;ETANOL;280000.0
2017;31;3143500;GASOLINA;1490000.0
2017;31;3143609;DIESEL;3057700.0
2017;31;3143609;ETANOL;250000.0
2017;31;3143609;GASOLINA;1192000.0
2017;31;3143708;DIESEL;196000.0
2017;31;3143708;ETANOL;10000.0
2017;31;3143708;GASOLINA;350500.0
2017;31;3143807;DIESEL;1088960.0
2017;31;3143807;ETANOL;497907.0
2017;31;3143807;GASOLINA;1147961.0
2017;31;3143906;DIESEL;30011764.0
2017;31;3143906;ETANOL;8854904.0
2017;31;3143906;GASOLINA;25098466.0
2017;31;3144003;DIESEL;3385868.0
2017;31;3144003;ETANOL;803884.0
2017;31;3144003;GASOLINA;3883000.0
2017;31;3144102;DIESEL;4014385.0
2017;31;3144102;ETANOL;3727000.0
2017;31;3144102;GASOLINA;5638000.0
2017;31;3144201;DIESEL;77000.0
2017;31;3144201;GASOLINA;175500.0
2017;31;3144300;DIESEL;5421528.0
2017;31;3144300;ETANOL;1537229.0
2017;31;3144300;GASOLINA;6867905.0
2017;31;3144359;DIESEL;1545903.0
2017;31;3144359;ETANOL;269292.0
2017;31;3144359;GASOLINA;1510463.0
2017;31;3144375;DIESEL;439367.0
2017;31;3144375;ETANOL;113500.0
2017;31;3144375;GASOLINA;383500.0
2017;31;3144409;DIESEL;495000.0
2017;31;3144409;ETANOL;111000.0
2017;31;3144409;GASOLINA;778000.0
2017;31;3144508;DIESEL;6075221.0
2017;31;3144508;ETANOL;322583.0
2017;31;3144508;GASOLINA;1510620.0
2017;31;3144607;DIESEL;3163000.0
2017;31;3144607;ETANOL;1386000.0
2017;31;3144607;GASOLINA;6150000.0
2017;31;3144656;DIESEL;405750.0
2017;31;3144656;ETANOL;89500.0
2017;31;3144656;GASOLINA;756250.0
2017;31;3144672;DIESEL;160000.0
2017;31;3144672;ETANOL;24000.0
2017;31;3144672;GASOLINA;389000.0
2017;31;3144706;DIESEL;44972661.0
2017;31;3144706;ETANOL;1652547.0
2017;31;3144706;GASOLINA;5134655.0
2017;31;3144805;DIESEL;74352347.0
2017;31;3144805;ETANOL;8167259.0
2017;31;3144805;GASOLINA;36291710.0
2017;31;3144904;DIESEL;364000.0
2017;31;3144904;GASOLINA;352000.0
2017;31;3145000;DIESEL;5111161.0
2017;31;3145000;ETANOL;954828.0
2017;31;3145000;GASOLINA;2534581.0
2017;31;3145059;DIESEL;1379000.0
2017;31;3145059;ETANOL;197000.0
2017;31;3145059;GASOLINA;688000.0
2017;31;3145109;DIESEL;3052500.0
2017;31;3145109;ETANOL;1268000.0
2017;31;3145109;GASOLINA;4322000.0
2017;31;3145208;DIESEL;10301536.0
2017;31;3145208;ETANOL;7186901.0
2017;31;3145208;GASOLINA;21764625.0
2017;31;3145307;DIESEL;1714250.0
2017;31;3145307;ETANOL;529500.0
2017;31;3145307;GASOLINA;2583500.0
2017;31;3145356;DIESEL;776535.0
2017;31;3145356;ETANOL;218000.0
2017;31;3145356;GASOLINA;906576.0
2017;31;3145372;DIESEL;271000.0
2017;31;3145372;GASOLINA;480000.0
2017;31;3145455;DIESEL;1961722.0
2017;31;3145455;ETANOL;169897.0
2017;31;3145455;GASOLINA;593232.0
2017;31;3145505;DIESEL;218000.0
2017;31;3145505;ETANOL;90000.0
2017;31;3145505;GASOLINA;304000.0
2017;31;3145604;DIESEL;24950270.0
2017;31;3145604;ETANOL;57000.0
2017;31;3145604;GASOLINA;14296000.0
2017;31;3145703;DIESEL;214000.0
2017;31;3145703;GASOLINA;234500.0
2017;31;3145802;DIESEL;28000.0
2017;31;3145802;ETANOL;3825811.0
2017;31;3145802;GASOLINA;38000.0
2017;31;3145851;DIESEL;71000.0
2017;31;3145851;ETANOL;6000.0
2017;31;3145851;GASOLINA;176000.0
2017;31;3145877;DIESEL;938000.0
2017;31;3145877;ETANOL;34000.0
2017;31;3145877;GASOLINA;1228000.0
2017;31;3145901;DIESEL;6849017.0
2017;31;3145901;ETANOL;322500.0
2017;31;3145901;GASOLINA;10492484.0
2017;31;3146008;DIESEL;3350970.0
2017;31;3146008;ETANOL;2119242.0
2017;31;3146008;GASOLINA;5578861.0
2017;31;3146107;DIESEL;63255998.0
2017;31;3146107;ETANOL;2060041.0
2017;31;3146107;GASOLINA;16786289.0
2017;31;3146206;DIESEL;82000.0
2017;31;3146206;ETANOL;3351573.0
2017;31;3146206;GASOLINA;636000.0
2017;31;3146255;DIESEL;3295152.0
2017;31;3146255;ETANOL;50000.0
2017;31;3146255;GASOLINA;1110817.0
2017;31;3146305;DIESEL;1408000.0
2017;31;3146305;ETANOL;245000.0
2017;31;3146305;GASOLINA;3964000.0
2017;31;3146404;DIESEL;601023.0
2017;31;3146404;ETANOL;1521000.0
2017;31;3146404;GASOLINA;884351.0
2017;31;3146503;DIESEL;4261708.0
2017;31;3146503;ETANOL;276749.0
2017;31;3146503;GASOLINA;1297300.0
2017;31;3146552;DIESEL;198093.0
2017;31;3146552;GASOLINA;362786.0
2017;31;3146602;DIESEL;159500.0
2017;31;3146602;ETANOL;184000.0
2017;31;3146602;GASOLINA;233500.0
2017;31;3146701;DIESEL;401790.0
2017;31;3146701;ETANOL;58000.0
2017;31;3146701;GASOLINA;669992.0
2017;31;3146750;DIESEL;162500.0
2017;31;3146750;ETANOL;83813.0
2017;31;3146750;GASOLINA;595000.0
2017;31;3146909;DIESEL;4347702.0
2017;31;3146909;ETANOL;30000.0
2017;31;3146909;GASOLINA;2338003.0
2017;31;3147006;DIESEL;71930507.0
2017;31;3147006;ETANOL;382626.0
2017;31;3147006;GASOLINA;21830945.0
2017;31;3147105;DIESEL;24144450.0
2017;31;3147105;ETANOL;5368093.0
2017;31;3147105;GASOLINA;24193570.0
2017;31;3147204;DIESEL;3416000.0
2017;31;3147204;ETANOL;10015974.0
2017;31;3147204;GASOLINA;3930000.0
2017;31;3147303;DIESEL;1372000.0
2017;31;3147303;ETANOL;1234000.0
2017;31;3147303;GASOLINA;3132000.0
2017;31;3147402;DIESEL;40386111.0
2017;31;3147402;ETANOL;1260000.0
2017;31;3147402;GASOLINA;9520158.0
2017;31;3147600;DIESEL;301751.0
2017;31;3147600;ETANOL;2045711.0
2017;31;3147600;GASOLINA;1637634.0
2017;31;3147709;DIESEL;2055201.0
2017;31;3147709;ETANOL;383472.0
2017;31;3147709;GASOLINA;1358959.0
2017;31;3147808;DIESEL;95000.0
2017;31;3147808;GASOLINA;155000.0
2017;31;3147907;DIESEL;25445205.0
2017;31;3147907;ETANOL;139815.0
2017;31;3147907;GASOLINA;22989164.0
2017;31;3147956;DIESEL;123000.0
2017;31;3147956;ETANOL;15045400.0
2017;31;3147956;GASOLINA;239000.0
2017;31;3148004;DIESEL;141389172.0
2017;31;3148004;ETANOL;24000.0
2017;31;3148004;GASOLINA;46166502.0
2017;31;3148103;DIESEL;45994484.0
2017;31;3148103;ETANOL;12564376.0
2017;31;3148103;GASOLINA;26238382.0
2017;31;3148202;DIESEL;553996.0
2017;31;3148202;ETANOL;8020884.0
2017;31;3148202;GASOLINA;1321799.0
2017;31;3148301;DIESEL;837500.0
2017;31;3148301;ETANOL;419667.0
2017;31;3148301;GASOLINA;1240500.0
2017;31;3148400;DIESEL;289000.0
2017;31;3148400;ETANOL;102000.0
2017;31;3148400;GASOLINA;439000.0
2017;31;3148509;DIESEL;403000.0
2017;31;3148509;ETANOL;49000.0
2017;31;3148509;GASOLINA;630000.0
2017;31;3148608;DIESEL;1135000.0
2017;31;3148608;ETANOL;120000.0
2017;31;3148608;GASOLINA;1980000.0
2017;31;3148707;DIESEL;2414001.0
2017;31;3148707;ETANOL;221000.0
2017;31;3148707;GASOLINA;2683000.0
2017;31;3148756;DIESEL;292901.0
2017;31;3148756;ETANOL;321000.0
2017;31;3148756;GASOLINA;867935.0
2017;31;3148806;DIESEL;100500.0
2017;31;3148806;ETANOL;80965.0
2017;31;3148806;GASOLINA;376500.0
2017;31;3148905;DIESEL;1225000.0
2017;31;3148905;ETANOL;54000.0
2017;31;3148905;GASOLINA;1280000.0
2017;31;3149002;DIESEL;139000.0
2017;31;3149002;ETANOL;345000.0
2017;31;3149002;GASOLINA;240500.0
2017;31;3149101;DIESEL;780000.0
2017;31;3149101;ETANOL;33000.0
2017;31;3149101;GASOLINA;1238000.0
2017;31;3149150;DIESEL;715116.0
2017;31;3149150;ETANOL;387000.0
2017;31;3149150;GASOLINA;926313.0
2017;31;3149200;DIESEL;382500.0
2017;31;3149200;ETANOL;388351.0
2017;31;3149200;GASOLINA;604500.0
2017;31;3149309;DIESEL;19087230.0
2017;31;3149309;ETANOL;123000.0
2017;31;3149309;GASOLINA;15877500.0
2017;31;3149408;DIESEL;127000.0
2017;31;3149408;ETANOL;4604000.0
2017;31;3149408;GASOLINA;229000.0
2017;31;3149507;DIESEL;474462.0
2017;31;3149507;ETANOL;30000.0
2017;31;3149507;GASOLINA;288527.0
2017;31;3149606;DIESEL;105000.0
2017;31;3149606;ETANOL;47943.0
2017;31;3149606;GASOLINA;415000.0
2017;31;3149705;DIESEL;1249566.0
2017;31;3149705;ETANOL;50000.0
2017;31;3149705;GASOLINA;1876832.0
2017;31;3149804;DIESEL;6813155.0
2017;31;3149804;ETANOL;580757.0
2017;31;3149804;GASOLINA;3214000.0
2017;31;3149903;DIESEL;12856900.0
2017;31;3149903;ETANOL;1351500.0
2017;31;3149903;GASOLINA;6512000.0
2017;31;3149952;DIESEL;13619400.0
2017;31;3149952;ETANOL;1523400.0
2017;31;3149952;GASOLINA;2520900.0
2017;31;3150000;DIESEL;127000.0
2017;31;3150000;ETANOL;888300.0
2017;31;3150000;GASOLINA;395000.0
2017;31;3150109;DIESEL;28000.0
2017;31;3150109;ETANOL;86000.0
2017;31;3150109;GASOLINA;54000.0
2017;31;3150158;DIESEL;752000.0
2017;31;3150158;ETANOL;14000.0
2017;31;3150158;GASOLINA;1525000.0
2017;31;3150208;DIESEL;404000.0
2017;31;3150208;ETANOL;195000.0
2017;31;3150208;GASOLINA;753000.0
2017;31;3150307;DIESEL;305000.0
2017;31;3150307;ETANOL;404000.0
2017;31;3150307;GASOLINA;460000.0
2017;31;3150406;DIESEL;576402.0
2017;31;3150406;ETANOL;40000.0
2017;31;3150406;GASOLINA;878315.0
2017;31;3150505;DIESEL;3276506.0
2017;31;3150505;ETANOL;124720.0
2017;31;3150505;GASOLINA;1970903.0
2017;31;3150539;DIESEL;456000.0
2017;31;3150539;ETANOL;410721.0
2017;31;3150539;GASOLINA;432000.0
2017;31;3150570;DIESEL;693000.0
2017;31;3150570;ETANOL;74000.0
2017;31;3150570;GASOLINA;756000.0
2017;31;3150604;DIESEL;740000.0
2017;31;3150604;ETANOL;137000.0
2017;31;3150604;GASOLINA;1110000.0
2017;31;3150703;DIESEL;11903099.0
2017;31;3150703;ETANOL;140000.0
2017;31;3150703;GASOLINA;435500.0
2017;31;3150802;DIESEL;1319500.0
2017;31;3150802;ETANOL;417908.0
2017;31;3150802;GASOLINA;2404500.0
2017;31;3150901;DIESEL;169000.0
2017;31;3150901;ETANOL;557000.0
2017;31;3150901;GASOLINA;468000.0
2017;31;3151008;DIESEL;1648902.0
2017;31;3151008;ETANOL;98000.0
2017;31;3151008;GASOLINA;3473076.0
2017;31;3151107;DIESEL;245000.0
2017;31;3151107;ETANOL;1313894.0
2017;31;3151107;GASOLINA;915000.0
2017;31;3151206;DIESEL;18167995.0
2017;31;3151206;ETANOL;140000.0
2017;31;3151206;GASOLINA;9700172.0
2017;31;3151305;DIESEL;1576686.0
2017;31;3151305;ETANOL;3574977.0
2017;31;3151305;GASOLINA;2605000.0
2017;31;3151404;DIESEL;7701414.0
2017;31;3151404;ETANOL;665000.0
2017;31;3151404;GASOLINA;5522981.0
2017;31;3151503;DIESEL;7744378.0
2017;31;3151503;ETANOL;881985.0
2017;31;3151503;GASOLINA;10012396.0
2017;31;3151602;DIESEL;368902.0
2017;31;3151602;ETANOL;2101727.0
2017;31;3151602;GASOLINA;748770.0
2017;31;3151701;DIESEL;2805000.0
2017;31;3151701;ETANOL;717312.0
2017;31;3151701;GASOLINA;3530000.0
2017;31;3151800;DIESEL;37153077.0
2017;31;3151800;ETANOL;887000.0
2017;31;3151800;GASOLINA;47013640.0
2017;31;3151909;DIESEL;526000.0
2017;31;3151909;ETANOL;16504367.0
2017;31;3151909;GASOLINA;1220000.0
2017;31;3152006;DIESEL;8808377.0
2017;31;3152006;ETANOL;269500.0
2017;31;3152006;GASOLINA;4708921.0
2017;31;3152105;DIESEL;10352517.0
2017;31;3152105;ETANOL;1196719.0
2017;31;3152105;GASOLINA;12560011.0
2017;31;3152131;DIESEL;225000.0
2017;31;3152131;ETANOL;4017412.0
2017;31;3152131;GASOLINA;435000.0
2017;31;3152204;DIESEL;3150109.0
2017;31;3152204;ETANOL;100000.0
2017;31;3152204;GASOLINA;5632357.0
2017;31;3152303;DIESEL;958000.0
2017;31;3152303;ETANOL;1183742.0
2017;31;3152303;GASOLINA;1562500.0
2017;31;3152402;DIESEL;678803.0
2017;31;3152402;ETANOL;322000.0
2017;31;3152402;GASOLINA;1431855.0
2017;31;3152501;DIESEL;68656665.0
2017;31;3152501;ETANOL;219648.0
2017;31;3152501;GASOLINA;42457696.0
2017;31;3152600;DIESEL;1560953.0
2017;31;3152600;ETANOL;18615988.0
2017;31;3152600;GASOLINA;1888908.0
2017;31;3152709;DIESEL;563614.0
2017;31;3152709;ETANOL;813952.0
2017;31;3152709;GASOLINA;993000.0
2017;31;3152808;DIESEL;81587330.0
2017;31;3152808;ETANOL;91000.0
2017;31;3152808;GASOLINA;8143084.0
2017;31;3152907;DIESEL;1961500.0
2017;31;3152907;ETANOL;4563444.0
2017;31;3152907;GASOLINA;1269500.0
2017;31;3153004;DIESEL;859000.0
2017;31;3153004;ETANOL;1013500.0
2017;31;3153004;GASOLINA;663000.0
2017;31;3153103;DIESEL;200000.0
2017;31;3153103;ETANOL;133000.0
2017;31;3153103;GASOLINA;490000.0
2017;31;3153301;DIESEL;148000.0
2017;31;3153301;ETANOL;55500.0
2017;31;3153301;GASOLINA;321000.0
2017;31;3153400;DIESEL;5780417.0
2017;31;3153400;ETANOL;45000.0
2017;31;3153400;GASOLINA;4112500.0
2017;31;3153509;DIESEL;335500.0
2017;31;3153509;ETANOL;1757000.0
2017;31;3153509;GASOLINA;1612000.0
2017;31;3153608;DIESEL;1228000.0
2017;31;3153608;ETANOL;528000.0
2017;31;3153608;GASOLINA;1407000.0
2017;31;3153707;DIESEL;723475.0
2017;31;3153707;ETANOL;65000.0
2017;31;3153707;GASOLINA;407000.0
2017;31;3153806;DIESEL;150000.0
2017;31;3153806;ETANOL;25000.0
2017;31;3153806;GASOLINA;185000.0
2017;31;3153905;DIESEL;2952879.0
2017;31;3153905;ETANOL;260000.0
2017;31;3153905;GASOLINA;840000.0
2017;31;3154002;DIESEL;2245408.0
2017;31;3154002;ETANOL;420690.0
2017;31;3154002;GASOLINA;3116604.0
2017;31;3154101;DIESEL;369970.0
2017;31;3154101;ETANOL;169783.0
2017;31;3154101;GASOLINA;624748.0
2017;31;3154150;DIESEL;1862640.0
2017;31;3154150;ETANOL;289000.0
2017;31;3154150;GASOLINA;1207500.0
2017;31;3154200;DIESEL;1005000.0
2017;31;3154200;ETANOL;175000.0
2017;31;3154200;GASOLINA;1755000.0
2017;31;3154309;DIESEL;2303644.0
2017;31;3154309;ETANOL;468844.0
2017;31;3154309;GASOLINA;2597416.0
2017;31;3154408;DIESEL;4070326.0
2017;31;3154408;ETANOL;544469.0
2017;31;3154408;GASOLINA;1623880.0
2017;31;3154457;DIESEL;1151335.0
2017;31;3154457;ETANOL;184000.0
2017;31;3154457;GASOLINA;1073000.0
2017;31;3154507;DIESEL;17862907.0
2017;31;3154507;ETANOL;84000.0
2017;31;3154507;GASOLINA;801088.0
2017;31;3154606;DIESEL;42169703.0
2017;31;3154606;ETANOL;13576956.0
2017;31;3154606;GASOLINA;40365258.0
2017;31;3154705;DIESEL;23622128.0
2017;31;3154705;ETANOL;1335684.0
2017;31;3154705;GASOLINA;2776844.0
2017;31;3154804;DIESEL;1079750.0
2017;31;3154804;ETANOL;422000.0
2017;31;3154804;GASOLINA;1915500.0
2017;31;3154903;DIESEL;6933628.0
2017;31;3154903;ETANOL;799629.0
2017;31;3154903;GASOLINA;2705534.0
2017;31;3155009;DIESEL;574000.0
2017;31;3155009;GASOLINA;432000.0
2017;31;3155108;DIESEL;273000.0
2017;31;3155108;GASOLINA;517000.0
2017;31;3155207;DIESEL;119000.0
2017;31;3155207;ETANOL;59000.0
2017;31;3155207;GASOLINA;410000.0
2017;31;3155306;DIESEL;9726500.0
2017;31;3155306;ETANOL;397000.0
2017;31;3155306;GASOLINA;1706000.0
2017;31;3155405;DIESEL;820000.0
2017;31;3155405;ETANOL;450000.0
2017;31;3155405;GASOLINA;1665000.0
2017;31;3155504;DIESEL;6890890.0
2017;31;3155504;ETANOL;1130500.0
2017;31;3155504;GASOLINA;4023000.0
2017;31;3155603;DIESEL;1470750.0
2017;31;3155603;ETANOL;168000.0
2017;31;3155603;GASOLINA;2761000.0
2017;31;3155702;DIESEL;16104000.0
2017;31;3155702;ETANOL;648000.0
2017;31;3155702;GASOLINA;1599500.0
2017;31;3155801;DIESEL;3981160.0
2017;31;3155801;ETANOL;673989.0
2017;31;3155801;GASOLINA;4363180.0
2017;31;3155900;DIESEL;183000.0
2017;31;3155900;ETANOL;84000.0
2017;31;3155900;GASOLINA;483000.0
2017;31;3156007;DIESEL;605000.0
2017;31;3156007;ETANOL;175000.0
2017;31;3156007;GASOLINA;1462000.0
2017;31;3156106;DIESEL;58000.0
2017;31;3156106;ETANOL;39000.0
2017;31;3156106;GASOLINA;175000.0
2017;31;3156304;DIESEL;2077000.0
2017;31;3156304;ETANOL;290000.0
2017;31;3156304;GASOLINA;1683000.0
2017;31;3156403;DIESEL;559500.0
2017;31;3156403;ETANOL;195500.0
2017;31;3156403;GASOLINA;494500.0
2017;31;3156452;DIESEL;151000.0
2017;31;3156452;ETANOL;83000.0
2017;31;3156452;GASOLINA;460000.0
2017;31;3156502;DIESEL;495250.0
2017;31;3156502;ETANOL;64000.0
2017;31;3156502;GASOLINA;359000.0
2017;31;3156601;DIESEL;167000.0
2017;31;3156601;ETANOL;133000.0
2017;31;3156601;GASOLINA;761000.0
2017;31;3156700;DIESEL;51978670.0
2017;31;3156700;ETANOL;5521071.0
2017;31;3156700;GASOLINA;23186391.0
2017;31;3156809;DIESEL;895000.0
2017;31;3156809;ETANOL;225000.0
2017;31;3156809;GASOLINA;1920000.0
2017;31;3156908;DIESEL;10602700.0
2017;31;3156908;ETANOL;3380000.0
2017;31;3156908;GASOLINA;5487000.0
2017;31;3157005;DIESEL;24653009.0
2017;31;3157005;ETANOL;1572616.0
2017;31;3157005;GASOLINA;7883583.0
2017;31;3157104;DIESEL;619670.0
2017;31;3157104;ETANOL;98000.0
2017;31;3157104;GASOLINA;403000.0
2017;31;3157203;DIESEL;13563187.0
2017;31;3157203;ETANOL;909181.0
2017;31;3157203;GASOLINA;4596931.0
2017;31;3157252;DIESEL;404000.0
2017;31;3157252;ETANOL;220433.0
2017;31;3157252;GASOLINA;1351482.0
2017;31;3157278;DIESEL;104000.0
2017;31;3157278;ETANOL;80000.0
2017;31;3157278;GASOLINA;424000.0
2017;31;3157302;DIESEL;3032454.0
2017;31;3157302;ETANOL;817759.0
2017;31;3157302;GASOLINA;1671000.0
2017;31;3157336;DIESEL;640000.0
2017;31;3157336;ETANOL;145000.0
2017;31;3157336;GASOLINA;820000.0
2017;31;3157377;DIESEL;980500.0
2017;31;3157377;GASOLINA;860000.0
2017;31;3157401;DIESEL;133000.0
2017;31;3157401;ETANOL;41000.0
2017;31;3157401;GASOLINA;272000.0
2017;31;3157500;DIESEL;195000.0
2017;31;3157500;ETANOL;45000.0
2017;31;3157500;GASOLINA;480000.0
2017;31;3157609;DIESEL;310000.0
2017;31;3157609;ETANOL;50000.0
2017;31;3157609;GASOLINA;340000.0
2017;31;3157658;DIESEL;362089.0
2017;31;3157658;ETANOL;79873.0
2017;31;3157658;GASOLINA;464167.0
2017;31;3157708;DIESEL;30339320.0
2017;31;3157708;ETANOL;1114796.0
2017;31;3157708;GASOLINA;2810675.0
2017;31;3157807;DIESEL;85016537.0
2017;31;3157807;ETANOL;8512088.0
2017;31;3157807;GASOLINA;26839114.0
